doc_id,Review_Date,Reviewer_Score,Tags,Total_Number_of_Reviews_Reviewer_Has_Given,TripType_Leisure,Comp_Group,Comp_Solo,Comp_Family,Submit_Mobile,month_idx,Season_Spring,Season_Summer,Season_Autumn,reviewer_activity_z
872,2016-11-06,5.4,"[' Leisure trip ', ' Group ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,11,0,0,1,-0.566389062982209
873,2015-11-27,9.6,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",39,1,0,0,0,1,11,0,0,1,3.3108914978760042
874,2016-11-02,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Shard King ', ' Stayed 1 night ']",1,0,0,1,0,0,11,0,0,1,-0.566389062982209
875,2016-11-04,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 2 nights ']",2,1,0,0,0,0,11,0,0,1,-0.464355364012256
876,2015-11-21,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 1 night ']",3,0,0,1,0,0,11,0,0,1,-0.36232166504230306
877,2016-11-19,10.0,"[' Leisure trip ', ' Couple ', ' Executive Double Room ', ' Stayed 1 night ']",1,1,0,0,0,0,11,0,0,1,-0.566389062982209
878,2016-11-03,8.3,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 3 nights ']",10,1,0,0,0,0,11,0,0,1,0.3519142277473678
879,2015-11-26,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe King Room ', ' Stayed 1 night ']",2,1,0,0,0,0,11,0,0,1,-0.464355364012256
880,2015-11-07,5.8,"[' Business trip ', ' Solo traveler ', ' Executive Double Room ', ' Stayed 2 nights ']",9,0,0,1,0,0,11,0,0,1,0.24988052877741485
881,2016-11-06,10.0,"[' Leisure trip ', ' Travelers with friends ', ' Single Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",20,1,0,0,0,1,11,0,0,1,1.3722512174468977
882,2015-11-05,7.5,"[' Leisure trip ', ' Couple ', ' Club Double Room ', ' Stayed 5 nights ']",27,1,0,0,0,0,11,0,0,1,2.0864871102365683
883,2015-11-03,7.5,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ']",1,1,0,0,0,0,11,0,0,1,-0.566389062982209
884,2016-11-09,5.8,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",4,0,0,1,0,1,11,0,0,1,-0.26028796607235005
885,2015-11-02,9.6,"[' Leisure trip ', ' Couple ', ' Executive Double Room ', ' Stayed 2 nights ']",12,1,0,0,0,0,11,0,0,1,0.5559816256872738
886,2016-11-21,7.5,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
887,2015-11-01,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",14,1,0,0,0,1,11,0,0,1,0.7600490236271797
888,2016-11-13,7.1,"[' Leisure trip ', ' Family with young children ', ' Twin Hilton Guest Room ', ' Stayed 3 nights ']",4,1,0,0,1,0,11,0,0,1,-0.26028796607235005
889,2015-11-09,9.6,"[' Leisure trip ', ' Solo traveler ', ' Standard ', ' Stayed 1 night ']",1,1,0,1,0,0,11,0,0,1,-0.566389062982209
890,2015-11-04,7.9,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,11,0,0,1,-0.464355364012256
891,2015-11-22,5.4,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",5,0,0,1,0,1,11,0,0,1,-0.1582542671023971
892,2016-11-16,7.9,"[' Leisure trip ', ' Couple ', ' Superior Suite Junior ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,11,0,0,1,-0.26028796607235005
893,2016-11-17,2.5,"[' Leisure trip ', ' Group ', ' Executive Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",2,1,1,0,0,1,11,0,0,1,-0.464355364012256
894,2016-11-02,7.9,"[' Business trip ', ' Group ', ' Double or Twin Room ', ' Stayed 3 nights ']",1,0,1,0,0,0,11,0,0,1,-0.566389062982209
895,2016-11-10,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 3 nights ']",11,0,0,1,0,0,11,0,0,1,0.4539479267173208
896,2016-11-05,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",6,1,0,0,0,1,11,0,0,1,-0.05622056813244411
897,2015-11-20,7.9,"[' Business trip ', ' Solo traveler ', ' Double or Twin Room 1 Adult ', ' Stayed 1 night ']",1,0,0,1,0,0,11,0,0,1,-0.566389062982209
898,2016-11-07,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room with View ', ' Stayed 3 nights ']",9,1,0,0,0,0,11,0,0,1,0.24988052877741485
899,2015-11-21,6.7,"[' Leisure trip ', ' Couple ', ' Double Guest Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
900,2015-11-07,8.8,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,11,0,0,1,-0.1582542671023971
901,2016-11-01,10.0,"[' Leisure trip ', ' Couple ', ' Classic Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",9,1,0,0,0,1,11,0,0,1,0.24988052877741485
902,2016-11-06,9.2,"[' Leisure trip ', ' Couple ', ' Standard Queen Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
903,2016-11-26,7.5,"[' Leisure trip ', ' Couple ', ' Small Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
904,2016-11-26,9.6,"[' Leisure trip ', ' Group ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",6,1,1,0,0,1,11,0,0,1,-0.05622056813244411
905,2016-11-10,5.4,"[' With a pet ', ' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
906,2016-11-26,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",7,0,0,1,0,1,11,0,0,1,0.045813130837508875
907,2015-11-03,8.3,"[' Leisure trip ', ' Group ', ' Double Room with Two Double Beds ', ' Stayed 2 nights ']",6,1,1,0,0,0,11,0,0,1,-0.05622056813244411
908,2015-11-24,7.5,"[' Leisure trip ', ' Family with older children ', ' Double Family Guest Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,11,0,0,1,-0.566389062982209
909,2015-11-15,5.0,"[' Leisure trip ', ' Solo traveler ', ' Executive Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",14,1,0,1,0,1,11,0,0,1,0.7600490236271797
910,2016-11-19,8.8,"[' Business trip ', ' Family with young children ', ' Junior Suite ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",3,0,0,0,1,1,11,0,0,1,-0.36232166504230306
911,2016-11-29,5.0,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,11,0,0,1,-0.36232166504230306
912,2016-11-08,9.6,"[' Leisure trip ', ' Solo traveler ', ' Privilege King Room ', ' Stayed 1 night ']",3,1,0,1,0,0,11,0,0,1,-0.36232166504230306
913,2016-11-08,8.8,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",6,1,0,0,0,1,11,0,0,1,-0.05622056813244411
914,2015-11-22,9.6,"[' Leisure trip ', ' Group ', ' Classic Double or Twin Room ', ' Stayed 3 nights ']",13,1,1,0,0,0,11,0,0,1,0.6580153246572268
915,2016-11-23,9.2,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 3 nights ']",4,1,0,0,0,0,11,0,0,1,-0.26028796607235005
916,2015-11-01,9.6,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,11,0,0,1,-0.26028796607235005
917,2016-11-02,7.5,"[' Leisure trip ', ' Group ', ' Comfort Double or Twin Room with Extra Bed ', ' Stayed 1 night ']",11,1,1,0,0,0,11,0,0,1,0.4539479267173208
918,2015-11-07,8.3,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 1 night ']",2,1,0,0,0,0,11,0,0,1,-0.464355364012256
919,2016-11-23,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room Audacieuse ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,0,1,0,1,11,0,0,1,-0.566389062982209
920,2015-11-12,9.2,"[' Couple ', ' Classic Double Room ', ' Stayed 1 night ']",7,0,0,0,0,0,11,0,0,1,0.045813130837508875
921,2015-11-19,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 3 nights ']",2,0,0,1,0,0,11,0,0,1,-0.464355364012256
922,2015-11-08,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ']",3,0,0,1,0,0,11,0,0,1,-0.36232166504230306
923,2016-11-09,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 1 night ']",14,0,0,1,0,0,11,0,0,1,0.7600490236271797
924,2015-12-06,10.0,"[' Leisure trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,12,0,0,0,-0.36232166504230306
925,2015-12-22,7.9,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
926,2016-12-17,2.5,"[' Business trip ', ' Family with young children ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,0,0,0,1,1,12,0,0,0,-0.566389062982209
927,2016-12-07,9.2,"[' Leisure trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 8 nights ']",1,1,0,1,0,0,12,0,0,0,-0.566389062982209
928,2016-12-09,9.2,"[' Leisure trip ', ' Group ', ' Comfort Double or Twin Room with Extra Bed ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",14,1,1,0,0,1,12,0,0,0,0.7600490236271797
929,2015-12-14,10.0,"[' Leisure trip ', ' Group ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,1,0,0,1,12,0,0,0,-0.566389062982209
930,2016-12-10,8.3,"[' Leisure trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,12,0,0,0,-0.1582542671023971
931,2015-12-01,10.0,"[' Leisure trip ', ' Group ', ' Classic Double or Twin Room ', ' Stayed 3 nights ']",1,1,1,0,0,0,12,0,0,0,-0.566389062982209
932,2016-12-06,7.5,"[' Leisure trip ', ' Couple ', ' Executive Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
933,2015-12-21,10.0,"[' Leisure trip ', ' Group ', ' Superior Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,1,0,0,1,12,0,0,0,-0.566389062982209
934,2016-12-13,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,12,0,0,0,-0.36232166504230306
935,2015-12-11,8.3,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",8,0,0,0,0,1,12,0,0,0,0.14784682980746186
936,2016-12-14,6.7,"[' Leisure trip ', ' Family with young children ', ' Family Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,1,1,12,0,0,0,-0.26028796607235005
937,2016-12-18,9.6,"[' Leisure trip ', ' Family with young children ', ' Double or Twin Room ', ' Stayed 3 nights ']",49,1,0,0,1,0,12,0,0,0,4.331228487575534
938,2016-12-29,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",6,1,0,0,0,1,12,0,0,0,-0.05622056813244411
939,2015-12-03,10.0,"[' Business trip ', ' Couple ', ' Deluxe Room ', ' Stayed 2 nights ']",3,0,0,0,0,0,12,0,0,0,-0.36232166504230306
940,2015-12-22,7.9,"[' Leisure trip ', ' Group ', ' Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",20,1,1,0,0,1,12,0,0,0,1.3722512174468977
941,2016-12-09,6.7,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,12,0,0,0,-0.1582542671023971
942,2016-12-19,9.6,"[' Family with young children ', ' One Bedroom Suite ', ' Stayed 2 nights ']",4,0,0,0,1,0,12,0,0,0,-0.26028796607235005
943,2015-12-15,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 4 nights ']",1,1,0,0,0,0,12,0,0,0,-0.566389062982209
944,2015-12-30,7.5,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
945,2016-12-10,9.2,"[' Business trip ', ' Solo traveler ', ' penta Standard Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",16,0,0,1,0,1,12,0,0,0,0.9641164215670857
946,2016-12-24,7.5,"[' Business trip ', ' Solo traveler ', ' Deluxe Queen Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",25,0,0,1,0,1,12,0,0,0,1.8824197122966624
947,2016-12-13,8.3,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
948,2015-12-01,7.1,"[' Leisure trip ', ' Couple ', ' Double or Twin Room 1 2 Adults ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",10,1,0,0,0,1,12,0,0,0,0.3519142277473678
949,2015-12-24,10.0,"[' Leisure trip ', ' Group ', ' Executive Room ', ' Stayed 4 nights ']",3,1,1,0,0,0,12,0,0,0,-0.36232166504230306
950,2015-12-10,3.8,"[' Leisure trip ', ' Couple ', ' Executive Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,1,0,0,0,1,12,0,0,0,-0.26028796607235005
951,2015-12-17,5.4,"[' Leisure trip ', ' Family with young children ', ' Double or Twin Room 1 2 Adults ', ' Stayed 3 nights ']",3,1,0,0,1,0,12,0,0,0,-0.36232166504230306
952,2016-12-10,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,0,0,1,0,1,12,0,0,0,-0.464355364012256
953,2016-12-01,4.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
954,2016-12-07,7.5,"[' Leisure trip ', ' Couple ', ' Superior Twin Room ', ' Stayed 2 nights ']",33,1,0,0,0,0,12,0,0,0,2.6986893040562863
955,2016-12-11,8.3,"[' Leisure trip ', ' Family with young children ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,12,0,0,0,-0.566389062982209
956,2016-12-19,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ']",1,0,0,1,0,0,12,0,0,0,-0.566389062982209
957,2015-12-29,9.6,"[' Leisure trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ']",1,1,0,1,0,0,12,0,0,0,-0.566389062982209
958,2015-12-23,9.2,"[' Leisure trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,0,1,12,0,0,0,-0.05622056813244411
959,2015-12-22,7.9,"[' Leisure trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
960,2015-12-01,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 2 nights ']",8,1,0,0,0,0,12,0,0,0,0.14784682980746186
961,2016-12-14,8.8,"[' Leisure trip ', ' Family with young children ', ' Superior Queen Room with 2 Single Sofa Beds ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,1,1,12,0,0,0,-0.464355364012256
962,2016-12-01,7.1,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ']",19,1,0,0,0,0,12,0,0,0,1.2702175184769446
963,2016-12-12,10.0,"[' Leisure trip ', ' Family with young children ', ' Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,0,1,1,12,0,0,0,-0.464355364012256
964,2015-12-22,7.5,"[' Leisure trip ', ' Family with older children ', ' Superior Queen Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,12,0,0,0,-0.1582542671023971
965,2015-12-20,7.5,"[' Business trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 3 nights ']",9,0,0,1,0,0,12,0,0,0,0.24988052877741485
966,2015-12-05,9.6,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 2 nights ']",2,1,0,0,0,0,12,0,0,0,-0.464355364012256
967,2015-12-01,7.9,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ']",1,1,0,0,0,0,12,0,0,0,-0.566389062982209
968,2016-12-09,10.0,"[' Leisure trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",8,1,0,1,0,1,12,0,0,0,0.14784682980746186
969,2016-12-29,9.2,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
970,2016-12-12,7.9,"[' Leisure trip ', ' Group ', ' Deluxe King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",14,1,1,0,0,1,12,0,0,0,0.7600490236271797
971,2016-12-17,7.1,"[' Leisure trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ']",6,1,0,1,0,0,12,0,0,0,-0.05622056813244411
972,2016-12-23,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,0,1,12,0,0,0,-0.05622056813244411
973,2015-12-09,6.3,"[' Leisure trip ', ' Group ', ' One Bedroom Park Suite ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",9,1,1,0,0,1,12,0,0,0,0.24988052877741485
974,2016-12-24,8.3,"[' Leisure trip ', ' Family with young children ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",33,1,0,0,1,1,12,0,0,0,2.6986893040562863
975,2015-12-27,9.6,"[' Couple ', ' Queen Guest Room ', ' Stayed 1 night ']",3,0,0,0,0,0,12,0,0,0,-0.36232166504230306
976,2015-12-20,9.6,"[' Leisure trip ', ' Couple ', ' Superior Double ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
977,2016-12-12,9.2,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,12,0,0,0,-0.464355364012256
978,2015-12-25,10.0,"[' Leisure trip ', ' Group ', ' Superior Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",12,1,1,0,0,1,12,0,0,0,0.5559816256872738
979,2016-12-12,7.5,"[' Leisure trip ', ' Couple ', ' Deluxe Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",7,1,0,0,0,1,12,0,0,0,0.045813130837508875
980,2016-12-05,8.3,"[' Leisure trip ', ' Group ', ' Standard Double Room No Window ', ' Stayed 1 night ']",16,1,1,0,0,0,12,0,0,0,0.9641164215670857
981,2016-12-12,3.8,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,12,0,0,0,-0.464355364012256
982,2016-12-11,7.5,"[' Leisure trip ', ' Couple ', ' Queen Room ', ' Stayed 1 night ']",1,1,0,0,0,0,12,0,0,0,-0.566389062982209
983,2015-12-28,10.0,"[' Leisure trip ', ' Solo traveler ', ' Basic Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",1,1,0,1,0,1,12,0,0,0,-0.566389062982209
984,2015-12-23,9.6,"[' Leisure trip ', ' Couple ', ' Dorsett Double Room ', ' Stayed 1 night ']",34,1,0,0,0,0,12,0,0,0,2.8007230030262393
985,2015-12-17,9.2,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",17,1,0,0,0,1,12,0,0,0,1.0661501205370387
986,2015-12-02,7.5,"[' Leisure trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 5 nights ']",12,1,0,1,0,0,12,0,0,0,0.5559816256872738
987,2015-12-23,6.7,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']",4,0,0,1,0,0,12,0,0,0,-0.26028796607235005
988,2016-12-14,10.0,"[' Leisure trip ', ' Couple ', ' Queen Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,12,0,0,0,-0.1582542671023971
989,2015-12-08,4.6,"[' Leisure trip ', ' Group ', ' Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,1,0,0,1,12,0,0,0,-0.566389062982209
990,2016-12-22,8.8,"[' Business trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 1 night ']",1,0,0,0,0,0,12,0,0,0,-0.566389062982209
991,2015-12-15,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
992,2016-12-07,10.0,"[' Leisure trip ', ' Couple ', ' Queen Room ', ' Stayed 2 nights ']",1,1,0,0,0,0,12,0,0,0,-0.566389062982209
993,2016-12-25,9.2,"[' Leisure trip ', ' Solo traveler ', ' Standard Queen Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,1,0,1,12,0,0,0,-0.464355364012256
994,2016-12-12,7.5,"[' Leisure trip ', ' Family with young children ', ' Superior Queen Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",4,1,0,0,1,1,12,0,0,0,-0.26028796607235005
995,2015-12-20,10.0,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
996,2016-12-05,10.0,"[' Leisure trip ', ' Group ', ' Family Room with Two Double Beds ', ' Stayed 2 nights ']",1,1,1,0,0,0,12,0,0,0,-0.566389062982209
997,2016-12-05,8.8,"[' Business trip ', ' Group ', ' Deluxe Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",2,0,1,0,0,1,12,0,0,0,-0.464355364012256
998,2015-12-17,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room 1 2 Adults ', ' Stayed 2 nights ']",1,1,0,0,0,0,12,0,0,0,-0.566389062982209
999,2015-12-15,9.2,"[' Leisure trip ', ' Couple ', ' Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,12,0,0,0,-0.566389062982209
1000,2015-12-08,9.6,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",5,1,0,0,0,1,12,0,0,0,-0.1582542671023971
